latitude,longitude,timestamp
43.17101,-75.31687,2023-12-09T21:04:13Z
43.17009,-75.31566,2023-12-09T21:04:21Z
43.17009,-75.31566,2023-12-09T21:04:21Z
43.17009,-75.31566,2023-12-09T21:04:21Z
43.16938,-75.31473,2023-12-09T21:04:28Z
43.16934,-75.31472,2023-12-09T21:04:28Z
43.16934,-75.31472,2023-12-09T21:04:28Z
43.16934,-75.31472,2023-12-09T21:04:28Z
43.16905,-75.31463,2023-12-09T21:04:30Z
43.16897,-75.31467,2023-12-09T21:04:30Z
43.16897,-75.31467,2023-12-09T21:04:30Z
43.16897,-75.31467,2023-12-09T21:04:30Z
43.16868,-75.31482,2023-12-09T21:04:32Z
43.16856,-75.315,2023-12-09T21:04:34Z
43.16856,-75.315,2023-12-09T21:04:34Z
43.16856,-75.315,2023-12-09T21:04:34Z
43.16844,-75.31518,2023-12-09T21:04:35Z
43.16834,-75.31531,2023-12-09T21:04:36Z
43.16809,-75.31574,2023-12-09T21:04:38Z
43.16797,-75.31598,2023-12-09T21:04:40Z
43.16789,-75.31621,2023-12-09T21:04:41Z
43.16785,-75.31634,2023-12-09T21:04:42Z
43.16785,-75.31634,2023-12-09T21:04:42Z
43.16785,-75.31634,2023-12-09T21:04:42Z
43.16783,-75.31643,2023-12-09T21:04:42Z
43.16779,-75.3167,2023-12-09T21:04:44Z
43.16777,-75.31698,2023-12-09T21:04:45Z
43.16777,-75.3172,2023-12-09T21:04:46Z
43.16779,-75.31743,2023-12-09T21:04:47Z
43.16781,-75.31765,2023-12-09T21:04:48Z
43.16785,-75.31785,2023-12-09T21:04:49Z
43.16789,-75.31796,2023-12-09T21:04:50Z
43.16806,-75.31836,2023-12-09T21:04:52Z
43.16817,-75.31853,2023-12-09T21:04:53Z
43.16826,-75.31864,2023-12-09T21:04:54Z
43.16826,-75.31864,2023-12-09T21:04:54Z
43.16827,-75.31865,2023-12-09T21:04:54Z
43.16833,-75.31872,2023-12-09T21:04:55Z
43.1686,-75.319,2023-12-09T21:04:57Z
43.16897,-75.31943,2023-12-09T21:05:00Z
43.16985,-75.32038,2023-12-09T21:05:08Z
43.16985,-75.32038,2023-12-09T21:05:08Z
43.16985,-75.32038,2023-12-09T21:05:08Z
43.16995,-75.32049,2023-12-09T21:05:08Z
43.17036,-75.32096,2023-12-09T21:05:12Z
43.17036,-75.32096,2023-12-09T21:05:12Z
43.17036,-75.32096,2023-12-09T21:05:12Z
43.17042,-75.32103,2023-12-09T21:05:12Z
43.17061,-75.32122,2023-12-09T21:05:14Z
43.17212,-75.3228,2023-12-09T21:05:27Z
43.17212,-75.3228,2023-12-09T21:05:27Z
43.17212,-75.3228,2023-12-09T21:05:27Z
43.1723,-75.32299,2023-12-09T21:05:28Z
43.17264,-75.32335,2023-12-09T21:05:31Z
43.17285,-75.32366,2023-12-09T21:05:33Z
43.1729,-75.32374,2023-12-09T21:05:34Z
43.17296,-75.32384,2023-12-09T21:05:34Z
43.17302,-75.32394,2023-12-09T21:05:35Z
43.17302,-75.32394,2023-12-09T21:05:35Z
43.17302,-75.32394,2023-12-09T21:05:35Z
43.17305,-75.32399,2023-12-09T21:05:35Z
43.17312,-75.32415,2023-12-09T21:05:36Z
43.17322,-75.32432,2023-12-09T21:05:37Z
43.17391,-75.32571,2023-12-09T21:05:45Z
43.17412,-75.32604,2023-12-09T21:05:48Z
43.17412,-75.32604,2023-12-09T21:05:48Z
43.17412,-75.32604,2023-12-09T21:05:48Z
43.17435,-75.32633,2023-12-09T21:05:50Z
43.17464,-75.32661,2023-12-09T21:05:52Z
43.17503,-75.32691,2023-12-09T21:05:55Z
43.17519,-75.32708,2023-12-09T21:05:56Z
43.17633,-75.32788,2023-12-09T21:06:05Z
43.17633,-75.32788,2023-12-09T21:06:05Z
43.17633,-75.32788,2023-12-09T21:06:05Z
43.17675,-75.32817,2023-12-09T21:06:08Z
43.17713,-75.32846,2023-12-09T21:06:11Z
43.17752,-75.32878,2023-12-09T21:06:14Z
43.1779,-75.3291,2023-12-09T21:06:17Z
43.17828,-75.32946,2023-12-09T21:06:20Z
43.17914,-75.3303,2023-12-09T21:06:27Z
43.17914,-75.3303,2023-12-09T21:06:27Z
43.17914,-75.3303,2023-12-09T21:06:27Z
43.18006,-75.3312,2023-12-09T21:06:35Z
43.18171,-75.33277,2023-12-09T21:06:48Z
43.18209,-75.3332,2023-12-09T21:06:51Z
43.18378,-75.33487,2023-12-09T21:07:05Z
43.1839,-75.33499,2023-12-09T21:07:06Z
43.18395,-75.33505,2023-12-09T21:07:07Z
43.18395,-75.33505,2023-12-09T21:07:07Z
43.18395,-75.33505,2023-12-09T21:07:07Z
43.18417,-75.33527,2023-12-09T21:07:08Z
43.18453,-75.3357,2023-12-09T21:07:12Z
43.18495,-75.33621,2023-12-09T21:07:15Z
43.18533,-75.3367,2023-12-09T21:07:19Z
43.18685,-75.33882,2023-12-09T21:07:33Z
43.18698,-75.33901,2023-12-09T21:07:35Z
43.18698,-75.33901,2023-12-09T21:07:35Z
43.18698,-75.33901,2023-12-09T21:07:35Z
43.18751,-75.33976,2023-12-09T21:07:40Z
43.18768,-75.34,2023-12-09T21:07:41Z
43.18811,-75.34068,2023-12-09T21:07:46Z
43.18831,-75.34103,2023-12-09T21:07:48Z
43.18871,-75.34174,2023-12-09T21:07:52Z
43.18927,-75.34287,2023-12-09T21:07:59Z
43.18955,-75.34346,2023-12-09T21:08:02Z
43.18955,-75.34346,2023-12-09T21:08:02Z
43.18955,-75.34346,2023-12-09T21:08:02Z
43.18981,-75.34399,2023-12-09T21:08:05Z
43.19103,-75.34653,2023-12-09T21:08:20Z
43.19138,-75.34729,2023-12-09T21:08:25Z
43.19171,-75.34807,2023-12-09T21:08:29Z
43.19185,-75.34845,2023-12-09T21:08:31Z
43.19185,-75.34845,2023-12-09T21:08:31Z
43.19185,-75.34845,2023-12-09T21:08:31Z
43.19211,-75.34914,2023-12-09T21:08:35Z
43.19226,-75.34959,2023-12-09T21:08:37Z
43.19254,-75.35049,2023-12-09T21:08:42Z
43.19342,-75.3537,2023-12-09T21:08:59Z
43.19342,-75.3537,2023-12-09T21:08:59Z
43.19342,-75.3537,2023-12-09T21:08:59Z
43.19567,-75.36191,2023-12-09T21:09:41Z
43.19597,-75.36299,2023-12-09T21:09:47Z
43.19597,-75.36299,2023-12-09T21:09:47Z
43.19597,-75.36299,2023-12-09T21:09:47Z
43.19617,-75.36374,2023-12-09T21:09:51Z
43.1966,-75.36524,2023-12-09T21:09:59Z
43.19685,-75.36602,2023-12-09T21:10:03Z
43.1989,-75.37207,2023-12-09T21:10:35Z
43.19896,-75.37223,2023-12-09T21:10:36Z
43.19899,-75.37234,2023-12-09T21:10:37Z
43.19899,-75.37234,2023-12-09T21:10:37Z
43.19899,-75.37234,2023-12-09T21:10:37Z
43.19904,-75.37247,2023-12-09T21:10:37Z
43.19922,-75.37301,2023-12-09T21:10:40Z
43.19964,-75.37425,2023-12-09T21:10:47Z
43.19979,-75.37476,2023-12-09T21:10:50Z
43.20001,-75.37559,2023-12-09T21:10:54Z
43.2002,-75.37635,2023-12-09T21:10:58Z
43.2004,-75.37733,2023-12-09T21:11:03Z
43.20042,-75.37747,2023-12-09T21:11:03Z
43.20042,-75.37747,2023-12-09T21:11:03Z
43.20042,-75.37747,2023-12-09T21:11:03Z
43.20055,-75.37823,2023-12-09T21:11:07Z
43.20065,-75.37899,2023-12-09T21:11:11Z
43.20075,-75.37985,2023-12-09T21:11:15Z
43.20082,-75.38067,2023-12-09T21:11:19Z
43.20086,-75.38161,2023-12-09T21:11:24Z
43.20086,-75.38178,2023-12-09T21:11:25Z
43.20088,-75.38235,2023-12-09T21:11:27Z
43.20087,-75.38432,2023-12-09T21:11:37Z
43.20087,-75.38432,2023-12-09T21:11:37Z
43.20087,-75.38432,2023-12-09T21:11:37Z
43.20087,-75.38903,2023-12-09T21:12:00Z
43.20086,-75.3927,2023-12-09T21:12:18Z
43.20087,-75.3934,2023-12-09T21:12:21Z
43.20089,-75.39395,2023-12-09T21:12:24Z
43.20089,-75.39395,2023-12-09T21:12:24Z
43.20089,-75.39395,2023-12-09T21:12:24Z
43.20091,-75.39446,2023-12-09T21:12:26Z
43.20101,-75.3957,2023-12-09T21:12:32Z
43.20109,-75.39637,2023-12-09T21:12:36Z
43.20119,-75.3971,2023-12-09T21:12:39Z
43.20138,-75.39818,2023-12-09T21:12:45Z
43.20155,-75.39901,2023-12-09T21:12:49Z
43.20155,-75.39901,2023-12-09T21:12:49Z
43.20155,-75.39901,2023-12-09T21:12:49Z
43.20175,-75.39995,2023-12-09T21:12:54Z
43.20218,-75.40205,2023-12-09T21:13:04Z
43.20234,-75.40282,2023-12-09T21:13:08Z
43.20234,-75.40282,2023-12-09T21:13:08Z
43.20256,-75.40357,2023-12-09T21:13:12Z
43.20275,-75.40424,2023-12-09T21:13:16Z
43.20275,-75.40424,2023-12-09T21:13:16Z
43.20275,-75.40424,2023-12-09T21:13:16Z
43.20277,-75.40432,2023-12-09T21:13:16Z
43.20341,-75.4064,2023-12-09T21:13:27Z
43.20341,-75.4064,2023-12-09T21:13:27Z
43.20358,-75.40689,2023-12-09T21:13:30Z
43.20372,-75.40731,2023-12-09T21:13:32Z
43.20372,-75.40731,2023-12-09T21:13:32Z
43.20372,-75.40731,2023-12-09T21:13:32Z
43.20392,-75.40797,2023-12-09T21:13:35Z
43.20398,-75.40811,2023-12-09T21:13:36Z
43.20404,-75.40818,2023-12-09T21:13:37Z
43.2041,-75.40819,2023-12-09T21:13:37Z
43.2041,-75.40819,2023-12-09T21:13:37Z
43.2041,-75.40819,2023-12-09T21:13:37Z
43.20422,-75.40821,2023-12-09T21:13:38Z
43.20422,-75.40821,2023-12-09T21:13:38Z
43.20421,-75.40854,2023-12-09T21:13:39Z
43.20422,-75.409,2023-12-09T21:13:42Z
43.20422,-75.409,2023-12-09T21:13:42Z
43.20422,-75.40901,2023-12-09T21:13:42Z
43.20425,-75.40926,2023-12-09T21:13:43Z
43.20431,-75.40954,2023-12-09T21:13:44Z
43.20437,-75.40977,2023-12-09T21:13:46Z
43.20449,-75.41005,2023-12-09T21:13:47Z
43.20464,-75.41035,2023-12-09T21:13:49Z
43.20481,-75.4107,2023-12-09T21:13:51Z
43.20492,-75.41114,2023-12-09T21:13:53Z
43.20493,-75.41118,2023-12-09T21:13:53Z
43.20493,-75.41118,2023-12-09T21:13:53Z
43.20493,-75.41118,2023-12-09T21:13:53Z
43.20499,-75.41169,2023-12-09T21:13:56Z
43.20494,-75.41344,2023-12-09T21:14:04Z
43.20493,-75.41399,2023-12-09T21:14:07Z
43.20492,-75.41426,2023-12-09T21:14:08Z
43.20491,-75.41447,2023-12-09T21:14:09Z
43.20491,-75.41447,2023-12-09T21:14:09Z
43.20491,-75.41448,2023-12-09T21:14:10Z
43.20491,-75.41479,2023-12-09T21:14:11Z
43.2049,-75.4154,2023-12-09T21:14:14Z
43.2049,-75.41552,2023-12-09T21:14:15Z
43.20491,-75.41606,2023-12-09T21:14:17Z
43.20492,-75.41712,2023-12-09T21:14:22Z
43.20492,-75.41753,2023-12-09T21:14:24Z
43.20491,-75.41794,2023-12-09T21:14:26Z
43.2049,-75.41808,2023-12-09T21:14:27Z
43.20489,-75.41836,2023-12-09T21:14:28Z
43.20489,-75.41836,2023-12-09T21:14:28Z
43.20489,-75.41836,2023-12-09T21:14:28Z
43.20487,-75.4189,2023-12-09T21:14:31Z
43.20485,-75.41913,2023-12-09T21:14:32Z
43.20483,-75.4194,2023-12-09T21:14:33Z
43.20476,-75.42032,2023-12-09T21:14:38Z
43.2047,-75.42115,2023-12-09T21:14:42Z
43.20459,-75.42271,2023-12-09T21:14:50Z
43.20459,-75.42293,2023-12-09T21:14:51Z
43.20459,-75.42293,2023-12-09T21:14:51Z
43.20459,-75.42293,2023-12-09T21:14:51Z
43.20458,-75.42304,2023-12-09T21:14:51Z
43.20456,-75.42369,2023-12-09T21:14:54Z
43.20456,-75.42369,2023-12-09T21:14:54Z
43.20456,-75.42369,2023-12-09T21:14:54Z
43.20418,-75.42362,2023-12-09T21:14:57Z
43.20415,-75.42362,2023-12-09T21:14:57Z
43.20411,-75.42361,2023-12-09T21:14:57Z
43.20411,-75.42361,2023-12-09T21:14:57Z
43.20411,-75.42361,2023-12-09T21:14:57Z
43.20405,-75.4236,2023-12-09T21:14:58Z
43.20378,-75.42356,2023-12-09T21:15:00Z
43.20378,-75.42356,2023-12-09T21:15:00Z
43.20392,-75.42284,2023-12-09T21:15:03Z
43.20392,-75.42284,2023-12-09T21:15:03Z
43.20392,-75.42284,2023-12-09T21:15:03Z
43.20399,-75.42248,2023-12-09T21:15:05Z
43.20425,-75.42104,2023-12-09T21:15:12Z
43.20445,-75.41985,2023-12-09T21:15:18Z
43.20445,-75.41985,2023-12-09T21:15:18Z
43.20445,-75.41985,2023-12-09T21:15:18Z
43.20449,-75.41958,2023-12-09T21:15:20Z
43.20453,-75.41907,2023-12-09T21:15:22Z
43.20455,-75.41838,2023-12-09T21:15:25Z
43.20455,-75.41827,2023-12-09T21:15:26Z
43.20455,-75.41826,2023-12-09T21:15:26Z
43.20458,-75.4177,2023-12-09T21:15:29Z
43.20458,-75.41752,2023-12-09T21:15:30Z
43.20458,-75.41696,2023-12-09T21:15:32Z
43.20454,-75.41576,2023-12-09T21:15:38Z
43.20452,-75.41534,2023-12-09T21:15:40Z
43.20452,-75.41534,2023-12-09T21:15:40Z
43.20452,-75.41534,2023-12-09T21:15:40Z
43.20452,-75.41531,2023-12-09T21:15:40Z
43.20444,-75.41437,2023-12-09T21:15:45Z
43.2044,-75.41395,2023-12-09T21:15:47Z
43.2044,-75.41395,2023-12-09T21:15:47Z
43.2044,-75.41395,2023-12-09T21:15:47Z
43.20439,-75.41384,2023-12-09T21:15:48Z
43.20429,-75.4131,2023-12-09T21:15:51Z
43.20411,-75.41202,2023-12-09T21:15:57Z
43.20405,-75.41168,2023-12-09T21:15:58Z
43.20401,-75.4115,2023-12-09T21:15:59Z
43.2038,-75.41045,2023-12-09T21:16:05Z
43.20373,-75.4101,2023-12-09T21:16:06Z
43.20359,-75.40949,2023-12-09T21:16:09Z
43.20346,-75.40882,2023-12-09T21:16:13Z
43.20342,-75.40864,2023-12-09T21:16:14Z
43.20342,-75.40864,2023-12-09T21:16:14Z
43.20342,-75.40864,2023-12-09T21:16:14Z
43.20287,-75.40597,2023-12-09T21:16:27Z
43.20271,-75.40524,2023-12-09T21:16:31Z
43.20261,-75.40479,2023-12-09T21:16:33Z
43.20242,-75.40386,2023-12-09T21:16:38Z
43.20205,-75.40212,2023-12-09T21:16:47Z
43.20163,-75.40006,2023-12-09T21:16:57Z
43.2015,-75.39943,2023-12-09T21:17:00Z
43.2015,-75.39943,2023-12-09T21:17:00Z
43.2015,-75.39943,2023-12-09T21:17:00Z
43.20127,-75.39833,2023-12-09T21:17:06Z
43.20113,-75.39756,2023-12-09T21:17:10Z
43.20109,-75.39728,2023-12-09T21:17:11Z
43.20095,-75.39626,2023-12-09T21:17:16Z
43.20085,-75.39537,2023-12-09T21:17:21Z
43.20079,-75.39442,2023-12-09T21:17:25Z
43.20076,-75.39385,2023-12-09T21:17:28Z
43.20076,-75.39385,2023-12-09T21:17:28Z
43.20076,-75.39385,2023-12-09T21:17:28Z
43.20075,-75.39368,2023-12-09T21:17:29Z
43.20074,-75.39232,2023-12-09T21:17:35Z
43.20074,-75.38902,2023-12-09T21:17:51Z
43.20074,-75.38413,2023-12-09T21:18:15Z
43.20074,-75.38413,2023-12-09T21:18:15Z
43.20074,-75.38413,2023-12-09T21:18:15Z
43.20074,-75.38202,2023-12-09T21:18:26Z
43.20073,-75.38174,2023-12-09T21:18:27Z
43.20073,-75.38159,2023-12-09T21:18:28Z
43.2007,-75.38092,2023-12-09T21:18:31Z
43.20063,-75.37997,2023-12-09T21:18:36Z
43.20055,-75.37924,2023-12-09T21:18:39Z
43.20044,-75.37837,2023-12-09T21:18:43Z
43.20041,-75.37823,2023-12-09T21:18:44Z
43.20041,-75.37823,2023-12-09T21:18:44Z
43.20041,-75.37823,2023-12-09T21:18:44Z
43.20031,-75.37764,2023-12-09T21:18:47Z
43.20013,-75.37671,2023-12-09T21:18:52Z
43.19988,-75.37563,2023-12-09T21:18:57Z
43.19971,-75.375,2023-12-09T21:19:01Z
43.19951,-75.3743,2023-12-09T21:19:04Z
43.19911,-75.37309,2023-12-09T21:19:11Z
43.19903,-75.37285,2023-12-09T21:19:12Z
43.19903,-75.37285,2023-12-09T21:19:12Z
43.19903,-75.37285,2023-12-09T21:19:12Z
43.19893,-75.37255,2023-12-09T21:19:14Z
43.19882,-75.37223,2023-12-09T21:19:15Z
43.19665,-75.36584,2023-12-09T21:19:50Z
43.19641,-75.36507,2023-12-09T21:19:54Z
43.19605,-75.36378,2023-12-09T21:20:00Z
43.19605,-75.36378,2023-12-09T21:20:00Z
43.19605,-75.36378,2023-12-09T21:20:00Z
43.19555,-75.36195,2023-12-09T21:20:10Z
43.19404,-75.35647,2023-12-09T21:20:38Z
43.19404,-75.35647,2023-12-09T21:20:38Z
43.19404,-75.35647,2023-12-09T21:20:38Z
43.19359,-75.3548,2023-12-09T21:20:47Z
43.19241,-75.35053,2023-12-09T21:21:09Z
43.19228,-75.3501,2023-12-09T21:21:11Z
43.19201,-75.34928,2023-12-09T21:21:16Z
43.19197,-75.34916,2023-12-09T21:21:16Z
43.19197,-75.34916,2023-12-09T21:21:16Z
43.19197,-75.34916,2023-12-09T21:21:16Z
43.19175,-75.34856,2023-12-09T21:21:20Z
43.19145,-75.34781,2023-12-09T21:21:24Z
43.19113,-75.34707,2023-12-09T21:21:28Z
43.19076,-75.34629,2023-12-09T21:21:33Z
43.18962,-75.34393,2023-12-09T21:21:46Z
43.18962,-75.34393,2023-12-09T21:21:46Z
43.18962,-75.34393,2023-12-09T21:21:46Z
43.18892,-75.34247,2023-12-09T21:21:55Z
43.18841,-75.34148,2023-12-09T21:22:01Z
43.18808,-75.34091,2023-12-09T21:22:04Z
43.18773,-75.34035,2023-12-09T21:22:08Z
43.18741,-75.33986,2023-12-09T21:22:11Z
43.18716,-75.3395,2023-12-09T21:22:14Z
43.18688,-75.33912,2023-12-09T21:22:16Z
43.18688,-75.33912,2023-12-09T21:22:16Z
43.18688,-75.33912,2023-12-09T21:22:16Z
43.18536,-75.33701,2023-12-09T21:22:31Z
43.18487,-75.33635,2023-12-09T21:22:35Z
43.18438,-75.33574,2023-12-09T21:22:40Z
43.18391,-75.33523,2023-12-09T21:22:44Z
43.18384,-75.33515,2023-12-09T21:22:44Z
43.18384,-75.33515,2023-12-09T21:22:44Z
43.18384,-75.33515,2023-12-09T21:22:44Z
43.18379,-75.3351,2023-12-09T21:22:45Z
43.18344,-75.33474,2023-12-09T21:22:48Z
43.18198,-75.33331,2023-12-09T21:22:59Z
43.18158,-75.33291,2023-12-09T21:23:03Z
43.18016,-75.33152,2023-12-09T21:23:14Z
43.18016,-75.33152,2023-12-09T21:23:14Z
43.18016,-75.33152,2023-12-09T21:23:14Z
43.17997,-75.33132,2023-12-09T21:23:16Z
43.17806,-75.32947,2023-12-09T21:23:32Z
43.17758,-75.32903,2023-12-09T21:23:35Z
43.17709,-75.32863,2023-12-09T21:23:39Z
43.17661,-75.32827,2023-12-09T21:23:43Z
43.17641,-75.32813,2023-12-09T21:23:44Z
43.17641,-75.32813,2023-12-09T21:23:44Z
43.17641,-75.32813,2023-12-09T21:23:44Z
43.17268,-75.32554,2023-12-09T21:24:12Z
43.17268,-75.32554,2023-12-09T21:24:12Z
43.1722,-75.32518,2023-12-09T21:24:16Z
43.17172,-75.3248,2023-12-09T21:24:20Z
43.17128,-75.32441,2023-12-09T21:24:23Z
43.17122,-75.32436,2023-12-09T21:24:24Z
43.17119,-75.32433,2023-12-09T21:24:24Z
43.17119,-75.32433,2023-12-09T21:24:24Z
43.17119,-75.32433,2023-12-09T21:24:24Z
43.17056,-75.32373,2023-12-09T21:24:29Z
43.17014,-75.32333,2023-12-09T21:24:32Z
43.16926,-75.3225,2023-12-09T21:24:40Z
43.16711,-75.32045,2023-12-09T21:24:57Z
43.16637,-75.31973,2023-12-09T21:25:03Z
43.1654,-75.31884,2023-12-09T21:25:11Z
43.1652,-75.31865,2023-12-09T21:25:12Z
43.1652,-75.31865,2023-12-09T21:25:12Z
43.1652,-75.31865,2023-12-09T21:25:12Z
43.16394,-75.31744,2023-12-09T21:25:23Z
43.16347,-75.31694,2023-12-09T21:25:27Z
43.16109,-75.31432,2023-12-09T21:25:47Z
43.16105,-75.31427,2023-12-09T21:25:47Z
43.16105,-75.31427,2023-12-09T21:25:47Z
43.16105,-75.31427,2023-12-09T21:25:47Z
43.16062,-75.31376,2023-12-09T21:25:51Z
43.16016,-75.31316,2023-12-09T21:25:55Z
43.15969,-75.3125,2023-12-09T21:26:00Z
43.15935,-75.31198,2023-12-09T21:26:03Z
43.15845,-75.31055,2023-12-09T21:26:13Z
43.15787,-75.3096,2023-12-09T21:26:19Z
43.15787,-75.3096,2023-12-09T21:26:19Z
43.15787,-75.3096,2023-12-09T21:26:19Z
43.15753,-75.30904,2023-12-09T21:26:22Z
43.157,-75.30823,2023-12-09T21:26:27Z
43.15658,-75.30762,2023-12-09T21:26:32Z
43.15564,-75.30629,2023-12-09T21:26:41Z
43.15443,-75.30454,2023-12-09T21:26:52Z
43.15371,-75.30351,2023-12-09T21:26:59Z
43.1532,-75.30268,2023-12-09T21:27:04Z
43.15302,-75.30236,2023-12-09T21:27:06Z
43.15279,-75.30195,2023-12-09T21:27:09Z
43.15279,-75.30195,2023-12-09T21:27:09Z
43.15279,-75.30195,2023-12-09T21:27:09Z
43.15214,-75.30077,2023-12-09T21:27:16Z
43.15146,-75.29954,2023-12-09T21:27:24Z
43.15116,-75.29901,2023-12-09T21:27:27Z
43.15116,-75.29901,2023-12-09T21:27:27Z
43.15089,-75.29853,2023-12-09T21:27:30Z
43.15068,-75.29809,2023-12-09T21:27:32Z
43.1505,-75.29771,2023-12-09T21:27:35Z
43.15025,-75.29717,2023-12-09T21:27:38Z
43.15024,-75.29714,2023-12-09T21:27:38Z
43.15024,-75.29714,2023-12-09T21:27:38Z
43.15024,-75.29714,2023-12-09T21:27:38Z
43.14985,-75.29618,2023-12-09T21:27:43Z
43.1496,-75.29547,2023-12-09T21:27:47Z
43.14937,-75.2948,2023-12-09T21:27:51Z
43.14929,-75.29453,2023-12-09T21:27:52Z
43.14891,-75.29329,2023-12-09T21:27:59Z
43.14849,-75.29172,2023-12-09T21:28:07Z
43.14849,-75.29172,2023-12-09T21:28:07Z
43.14849,-75.29172,2023-12-09T21:28:07Z
43.14801,-75.2899,2023-12-09T21:28:16Z
43.14789,-75.28947,2023-12-09T21:28:18Z
43.14764,-75.28862,2023-12-09T21:28:23Z
43.14764,-75.28862,2023-12-09T21:28:23Z
43.14764,-75.28862,2023-12-09T21:28:23Z
43.14721,-75.2871,2023-12-09T21:28:31Z
43.14587,-75.28214,2023-12-09T21:28:57Z
43.14574,-75.28168,2023-12-09T21:28:59Z
43.14555,-75.2811,2023-12-09T21:29:02Z
43.14535,-75.28054,2023-12-09T21:29:05Z
43.14535,-75.28054,2023-12-09T21:29:05Z
43.14535,-75.28054,2023-12-09T21:29:05Z
43.14533,-75.28048,2023-12-09T21:29:05Z
43.14514,-75.28,2023-12-09T21:29:08Z
43.14486,-75.27931,2023-12-09T21:29:12Z
43.14467,-75.27895,2023-12-09T21:29:14Z
43.14444,-75.2785,2023-12-09T21:29:17Z
43.14423,-75.27808,2023-12-09T21:29:19Z
43.144,-75.27767,2023-12-09T21:29:22Z
43.14374,-75.2773,2023-12-09T21:29:24Z
43.14336,-75.27679,2023-12-09T21:29:28Z
43.14294,-75.27621,2023-12-09T21:29:32Z
43.14277,-75.27601,2023-12-09T21:29:33Z
43.14277,-75.27601,2023-12-09T21:29:33Z
43.14277,-75.27601,2023-12-09T21:29:33Z
43.14248,-75.27568,2023-12-09T21:29:36Z
43.14205,-75.27526,2023-12-09T21:29:39Z
43.14158,-75.27485,2023-12-09T21:29:43Z
43.14158,-75.27485,2023-12-09T21:29:43Z
43.14123,-75.27456,2023-12-09T21:29:46Z
43.14013,-75.27366,2023-12-09T21:29:54Z
43.13941,-75.27302,2023-12-09T21:30:00Z
43.13915,-75.2728,2023-12-09T21:30:02Z
43.13915,-75.2728,2023-12-09T21:30:02Z
43.13915,-75.2728,2023-12-09T21:30:02Z
43.13911,-75.27277,2023-12-09T21:30:02Z
43.13865,-75.27237,2023-12-09T21:30:06Z
43.13831,-75.27208,2023-12-09T21:30:09Z
43.13814,-75.27191,2023-12-09T21:30:10Z
43.13808,-75.27186,2023-12-09T21:30:11Z
43.1378,-75.27163,2023-12-09T21:30:13Z
43.13767,-75.27153,2023-12-09T21:30:14Z
43.13753,-75.27142,2023-12-09T21:30:15Z
43.1369,-75.27086,2023-12-09T21:30:20Z
43.1367,-75.27069,2023-12-09T21:30:21Z
43.13637,-75.27035,2023-12-09T21:30:24Z
43.13615,-75.27009,2023-12-09T21:30:26Z
43.1359,-75.26977,2023-12-09T21:30:28Z
43.1359,-75.26977,2023-12-09T21:30:28Z
43.1359,-75.26977,2023-12-09T21:30:28Z
43.13585,-75.2697,2023-12-09T21:30:29Z
43.13575,-75.26956,2023-12-09T21:30:30Z
43.13562,-75.26933,2023-12-09T21:30:31Z
43.13539,-75.26891,2023-12-09T21:30:34Z
43.13515,-75.26832,2023-12-09T21:30:37Z
43.13435,-75.26634,2023-12-09T21:30:48Z
43.13409,-75.26573,2023-12-09T21:30:52Z
43.1339,-75.26534,2023-12-09T21:30:54Z
43.13363,-75.26482,2023-12-09T21:30:57Z
43.13363,-75.26482,2023-12-09T21:30:57Z
43.13363,-75.26482,2023-12-09T21:30:57Z
43.13279,-75.26317,2023-12-09T21:31:07Z
43.13253,-75.26269,2023-12-09T21:31:10Z
43.13175,-75.26117,2023-12-09T21:31:19Z
43.13052,-75.25874,2023-12-09T21:31:33Z
43.13007,-75.25788,2023-12-09T21:31:38Z
43.12963,-75.25702,2023-12-09T21:31:43Z
43.12926,-75.2563,2023-12-09T21:31:48Z
43.12926,-75.2563,2023-12-09T21:31:48Z
43.12926,-75.2563,2023-12-09T21:31:48Z
43.12876,-75.25531,2023-12-09T21:31:54Z
43.1279,-75.25361,2023-12-09T21:32:04Z
43.1272,-75.25189,2023-12-09T21:32:13Z
43.12688,-75.25105,2023-12-09T21:32:18Z
43.12669,-75.25046,2023-12-09T21:32:21Z
43.12665,-75.25034,2023-12-09T21:32:22Z
43.12665,-75.25034,2023-12-09T21:32:22Z
43.12665,-75.25034,2023-12-09T21:32:22Z
43.12653,-75.25,2023-12-09T21:32:23Z
43.12634,-75.24942,2023-12-09T21:32:27Z
43.12601,-75.24826,2023-12-09T21:32:33Z
43.12594,-75.24794,2023-12-09T21:32:34Z
43.12581,-75.2475,2023-12-09T21:32:37Z
43.12573,-75.24713,2023-12-09T21:32:38Z
43.12534,-75.24524,2023-12-09T21:32:48Z
43.12528,-75.24489,2023-12-09T21:32:50Z
43.12524,-75.24459,2023-12-09T21:32:51Z
43.12524,-75.24459,2023-12-09T21:32:51Z
43.12524,-75.24459,2023-12-09T21:32:51Z
43.12517,-75.24402,2023-12-09T21:32:54Z
43.12509,-75.24347,2023-12-09T21:32:57Z
43.12502,-75.24298,2023-12-09T21:32:59Z
43.12502,-75.24298,2023-12-09T21:32:59Z
43.125,-75.24282,2023-12-09T21:33:00Z
43.12486,-75.2419,2023-12-09T21:33:05Z
43.12481,-75.24159,2023-12-09T21:33:06Z
43.12472,-75.24096,2023-12-09T21:33:09Z
43.12468,-75.24057,2023-12-09T21:33:11Z
